name,cate_1,cate_2,cate_3,lon,lat,star_point,star_qty,review_txt,review_qty,cate_mix,naver_blog_need
피쉬앤그릴 중앙대점,유흥주점,소주방/포장마차,"음식점 > 술집 > 호프,요리주점 > 피쉬앤그릴",126.9597946,37.50752719,4.3,3.0,"안녕하세요. 드릉드릉입니다. 오늘은 저희 단과대 입학식이라 동아리 부장 드릉드릉은 학과 OT에 다녀왔답니다. 새내기들과 회식 후 오랜만에 샐리 님과 술 마시러 데이트를 했습니다. 이번엔 드디어 다녀온 중앙대 핫플! 아마 스파이키와 장독대 다음 가는 중앙대 핫플이 아닐까 싶은 피쉬앤그릴입니다. 개쮠따 쮜쥘쓰 드릉드릉은 학교를 일 년이나 다녔는데 이제서야 가보았습니다. 뭔가 간판이 눈에 안 띄어서 그 옆에 있는 스파이키도, 사과나무 돈가스도, 베브릿지도, 피자 보이시나 등등도 다 가봤지만 피쉬앤그릴이 여기 있는 줄은 정말 몰랐습니다... 우왕. 주말(금, 토)을 제외하고 8시 이전에 입장하면 저 메뉴들을 만 원에 먹을 수 있다고 합니다. 정말 좋은 것 같습니다. 근데 보통 사람한테 입점이라는 단어를",1.0,"유흥주점소주방 포장마차음식점   술집   호프,요리주점   피쉬앤그릴",
아재포차,유흥주점,호프/맥주,음식점 > 술집 > 실내포장마차,126.9595422,37.50778627,5.0,1.0,"중앙대에서 저렴한 가격대에 맛있는 안주를 즐길 수 있는 곳 술집을 리뷰를 한 적이 없어서 쓸까말까 하다가 여유로운 일요일에 한번 써보기로 했다. 이 사진들은 저번 학기에 찍은 사진이라 시간이 많이 지나긴 했지만 그래도 추천하고자 올린다. 중앙대학교를 4년동안 다니면서 중앙대 근처에 많은 술집을 동아리회식겸 많이 가봤는데 그 중에서 무난하고 괜찮은 술집이 아닌가 싶다!! #중앙대 #중앙대맛집 #중대맛집 #중대술집 #흑석역술집 #흑석역 #상도역 #상도역술집 #흑석동 #대학생 땡초, 구구팔팔은 어두침침하고 안주도 가격에 비해 맛이 별로인 곳들이라 추천하고 싶진 않다. 굳이 꼽자면 스파이키랑 아재포차가 제일 낫다고 생각한다 :).. (막학기생의 주관적인 의견) 공간이",1.0,유흥주점호프 맥주음식점   술집   실내포장마차,
중앙돼지마을,한식,갈비/삼겹살,음식점 > 한식,126.9593301,37.50758617,3.7,7.0,"오늘은 중앙대 정문가심비 맛집 3대장 3번째인 중앙돼지마을 입니다. 딱히 소개하는 순서에 의미가 있는 것은 아니니 오해하지 마시고요. ㅎㅎ 이곳에 발길을 들인지 벌서 7년이 다 되어가네요 ㅎㅎ 그동안 좋아하는 맛집들이 많이 없어지기도 했는데 다행이 3대장 모두 자리를 굳건히 지키고 있습니다. ㅎㅎ 중앙돼지 마을은 단비 바로 옆에 있어요 ㅎㅎ 그래서 가끔 단비 사장님 보고있는데 들어가면 약간 민망하기도.... ㅎㅎ 중앙돼지마을의 메인 요리 4가지 입니다. 약간 컨셉은 일이삼 식당이랑 겹치기도 하고 반찬 나오는건 단비같기도 하고 메뉴는 또 다르기도 하고 ㅎㅎ 메뉴판에 메뉴가 많다고 이 모든것을 먹지는 않아요 ㅎㅎ 사실 지난번에 단비 포스팅하고 그동안 3번정도 갔는데.... 갈때마다 사진찍는거 잊어버려서 ㅠ.ㅠ중앙대학교 정문, 그러니까 흑석역 방면에는 터줏대감 맛집이 있답니다. 거의 살아있는 화석급에 달하는 맛집이죠. 지금도 중앙대학교 학생들에게 많이 사랑받는...(은 사실 졸업한지 오래라 잘 모르겠는데 그렇겠죠?ㅠ)... 식당! 중앙돼지마을, 일명 '중돼' 라고 불리는 곳입니다. Previous image Next image 정말 오랜만에 왔는데 ㅋㅋㅋㅋ늘 시키던 것 마냥 자연스럽게 돼지+닭 섞어서 5인분 시켰답니다. 밥도 완전 고봉밥으로 주시죠? 왕 푸짐이~! 출처:네이버 가격도 참 저렴하죠? 지글짝 보글짝. 여기는 볶음도 맛나지만 사이드 메뉴가 참 맛나요. 감자 샐러드, 달걀찜, 부침개 어느 하나 맛없는게 없다고 한다.. 흑 추억의 맛.. 퐁당 빠져버려쓰 지글지글 끓습니다. 맛나게 머거 동기들아~!~새내기 시절 1~2번? 가보고 안가봤던... 기억속에서 잊혀진 그 곳... 유떠니 기준 맛집이여서 정말 오랜만에 간 그곳.... 중앙돼지마을! 꿀!! 중앙대학교 정문 근처에 있구염 우리 뒷문으로 들어감 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 왜 그랬는지는 모르겠다. 내부는 약간 시골에 계신 할무니 집 같은 느낌..? 벽에 옛날 어린이 사진이 걸려있는데 누군지, 지금은 몇 살이신지 궁금하다 ㅎㅎ 중앙돼지마을 메뉴판 철판 닭볶음, 철판 제육볶음 5,500원 여기는 철판 닭볶음과 철판 제육볶음을 섞어서 시키는 것이 포인트! 2명이면 닭볶음 1인분, 제육볶음 1인분! 4명이면 닭볶음 2인분, 제육볶음 2인분! 오랜만에 오니까 정말 새로움~~~ 고추장떡이랑 두부 조아 계란찜이 기본으로 나오는 것도 몰랐다 ㅋㅋㅋㅋㅋㅋㅋㅋ",9.0,한식갈비 삼겹살음식점   한식,
다같이놀자,커피점/카페,커피전문점/카페/다방,"교육,학문 > 유아교육 > 어린이집",126.95169109999999,37.498994700000004,1.0,1.0,empty,0.0,"커피점 카페커피전문점 카페 다방교육,학문   유아교육   어린이집",
하꼬멘 중대점,일식/수산물,음식점-일식,음식점 > 일식 > 일본식라면,126.9592269,37.50768437,3.7,9.0,"안뇽하세요 먹뇽이에요?? 얼마전 주머니사정 가벼울때 저렴하게 한끼 해결할수 있는 양쉐프포스팅했었죠!!! https://m.blog.naver.com/eychoi301/221464797854 [흑석동, 중앙대] °양쉐프치킨스테이크° 주머니사정 가벼울때 저렴한 한끼(feat.안저렴한맛) 안뇽하세요먹뇽이에요오늘은 정말 저렴하게 한끼 해결할 수 있는중앙대, 흑석동에 위치한양쉐프(양... m.blog.naver.com 오늘은 2탄입니다ㅋㅋㅋㅋ 마찬가지로 흑석동, 중앙대에 위치한 아주 작은 가게 하꼬멘 중대점 이에요ㅎㅎ 요즘 물가가 거의 지붕킥수준인데 두가게 모두 2인이 만원짜리한장이면 한끼 푸짐하게 해결할 수 있으니 #그얼마나좋은가 날씨도 추운데 뜨끈하게 #라멘한그릇어떠한가 메뉴판은 따로없고 요렇게 벽면양쪽에 메오랜만에 중앙대 근처를 배고파서 어슬렁거리던중 하꼬멘이라는 곳을 찾았습니다. 중앙대 병원 뒤쪽 음식점들이 있는거리여서 방문하기도 편한 그런 곳이었습니다. 하꼬멘 서울특별시 동작구 흑석로9길 15 위치는 흑석역에서 멀지않으며 중앙대학교 가는길 중간쯤에있습니다. 매장 외부에 가장눈에띄는것은 디자인도아닌 역시 가격인거같습니다. 그럼 긴말하지않고 들어가서 먹어볼까요 가게에 가장 먼저 들어온것은 바로 이 좌석입니다. 라멘은 혼자서도 많이 먹으러오는만큼 자투리 자리를 잘 활용한 모습입니다. 그다음은 메뉴입니다. 차슈동과 쿠로마유멘 (마늘기름라멘) 저는 몇일전에 쿠로마유멘의 포스가 기억남아서 한번 5천원 쿠로마유멘을 주문해보았습니다. 그 외에도 미소멘 / 탄탄멘 돈코츠멘/ 소유멘 이렇게 4가지의 종류가뉴딜일자리 직무교육도 이제 커리큘럼 중반을 넘어서고 있습니다! 그간 중앙대 맛집 정말 자주 다녔는데요! 이번에는 중앙대 라멘 맛집입니다! 하꼬멘인데요. 예전에 부평쪽인가? 본 적 있는 체인점인데 중앙대 근처에도 있네요. 주변 평이 괜찮아서 가봤습니당 자리는 여러 명이 앉아도 될만큼 충분했구요! 혼밥으로 먹으러 오기에도 괜찮은 인테리어입니다. 중앙대 라멘 맛집 하꼬멘 가격? 무려 5천원... 거의 기본 5천원에 민찌덮밥 추가하면 6천원이에요. 그래서 가격대는 5~7천원대! 정말 대학가 주변 맛집 다운 가성비군... 중앙대 라멘 맛집에서 저희가 주문한 건! 탄탄멘 2인분, 쇼유라멘 1인분, 민찌덮밥 1개! 일본 가정집 같은 인테리어가 아늑하다... 이 날 좀 추웠는데 노곤노곤하더라고요. 내부 분위기 다정해...",7.0,일식 수산물음식점-일식음식점   일식   일본식라면,
굿베이커리,제과제빵떡케익,제과점,음식점 > 카페 > 테마카페 > 디저트카페,126.9624283,37.50764946,4.3,3.0,"굿베이커리 흑석역 3번 출구 도보 2분 거리 누가 보면 흑석동이 집 앞인 줄? 이번 년처럼 무지막지하게 9호선라인 타고 들어간 건 정말 보고듣고 없을 일.. 오늘도 마지막 코스는 흑석동 빵이다 그 때 못 먹었던 빵들 다시 먹으러 감 밤 11시까지 맨날 영업 끝날 때쯤 가서 그런지 할인하는 빵들이 많고 가격에 비해 빵도 엄청 크고 그만큼 맛도 엄청 있음 집 앞에 있으면 맨날 갈 듯 ㅜ ㅜ 저번부터 먹고 싶었던 계란토스트 왠지 아는 그 맛 같았으나 먹은 지 오래 됐으니 일단 고 여기 시식할 수 있는 빵이 진짜진짜 많은데 토스트는 시식 못 해서 한 번 골라봄 진짜 손보다굿베이커리 흑석역 3번 출구 4분 거리 오늘도 방이동 날다람쥐 빵빵빵!!!!!간판보고 눈 돌아갔쥐 이런 건 안 들어갈 수가 없쥐 원래는 3개에 천원이었나!? 투박한 간판 맛집 스멜?? 와우미~~~~ 빵빵빵!!? 이런 건 그냥 지나칠 수 없다니까!! 와 진짜로 원래 빵 별로 안 좋아함 근데 왜 이렇게 맛있어보임 속는 셈 치고 함 먹어봐? 그리고 가격 무엇이야?? 전체적으로 가격이 대혜자할머님 저기 저 슈크림빵 ㅠ ㅠ ㅠ ㅠ 시식용 5번은 주워먹은듯!!!!! 누가 뭐래도 담 번에 꼭 먹어볼거임 내가 산 건 스콘! 사진상으로는 모르겠지만 크기가 손바닥만함!!!!!! ( 흥흑석역 맛집 **굿베이커리 (3개에 천원) 흑석역, 중앙대 근처 빵집 가성비 갑!!!! 누네띠네 맛집 :) 중앙대에 미팅이 있어 들렀다가~ 천원에 3개 빵집을 우연히 발견하게 되었습니다. 중앙대 병원 정문을 대각선으로 있는 이 곳은 가성비 !!! 짱인 빵집입니다. 다양한 빵들이 많은데요 저는 누네띠네........ 천원 ㅜ^ㅜ 안살 수 없었죠 그리고 공갈빵... 천원이라니요 ㅜ,ㅜ 누네띠네 진짜 맛있습니다. 흑석역 맛집! 찾으신다면 그리고 중앙대 근처 가실일 있으시면 들러보세요~~ ! 굿베이커리 서울특별시 동작구 서달로 162",4.0,제과제빵떡케익제과점음식점   카페   테마카페   디저트카페,
피자스쿨 흑석명수대점,패스트푸드,피자전문,음식점 > 양식 > 피자 > 피자스쿨,126.9534955,37.49692927,3.7,4.0,empty,0.0,패스트푸드피자전문음식점   양식   피자   피자스쿨,
광양불고기준서네,한식,갈비/삼겹살,"음식점 > 한식 > 육류,고기 > 불고기,두루치기",126.9527138,37.49621952,2.7,3.0,"너 몇날몇일날 시간 되니~ 그날요? 음.. 네 될거 같은데요? 왜요? 왜긴왜야 밥이나 같이 먹을라고 그러지~ 갑자기요? 뭔일있어요??? ...... 야이 마ㅓㅇㅁㄴㅇ멍ㅁ넝마너ㅏ 아;;;; 결혼기념일;;;; 근데.. 기념일 그날 아니지않아요?? 어~그날만 내가 시간이되서~ 아 ;;;;;;;;;;;;;;;;;;;;;;;;; 부모님 결혼기념일 잘 알고있었다 난;;;; 나도 이제 마흔이고 내년이면 마흔하나인데 이렇게해도 저렇게해도 난 욕먹는 철없는 아들이다;;;;;;;;; 사실 난 당일식사로 예상을 하고 당연히 그날 스케줄도 빼놓고 그랬었는데 이렇게 변수가 생길줄;; 하긴 생각해보면 내 기념일도 아니고 부모님기념일인데 부모님이 정하시는게 당연하지싶다 ㅋㅋㅋㅋ 와 벌써 41년이 되셧어요? 참으로 대단하십니다 그렇숭실대맛집 숭실대 백반* 상호: 광양불고기 * 메뉴명: 광양불고기,생등심,꽃등심,물냉면,누룽지,홍어회 * 가격대: ₩25,000 ~ * 만족도: ★★★★☆ * 양크기: ★★★☆☆ * 분위기: ★★★☆☆ * 서비스: ★★★★☆ ※ 게시된 맛집에 대한 평가는 개인적인 평가이며 개개인의 입맛에 따라 평가가 달라짐을 알려드립니다. 메뉴판 기본반찬 광양불고기 생등심,꽃등심 홍어회 누룽지 물냉면 광양불고기 서울특별시 동작구 상도동 474-16",3.0,"한식갈비 삼겹살음식점   한식   육류,고기   불고기,두루치기",
두레박본갈비,한식,한식/백반/한정식,"음식점 > 한식 > 육류,고기 > 갈비",126.9641459,37.50776366,4.0,3.0,"안녕하세요~ #오빠대리 #15775888 #정희영의쒼나는하루 입니다. 흑석동의 오랜전통이 있는 두레박본갈비를 소개 합니다. #흑석동맛집 #흑석동돼지본갈비 #양념소갈비 #생선구이 #가리치조림 #조기매운탕 #국내산돼지고기 #김치찌개 #양념게장 #파김치 #계란찜 #누룽지 흑석동 두레박의 메뉴입니다. 고기도있고, 생선도 있고 ㅋㅋㅋㅋ 흑석동 두렙박의 밑반찬입니다. 겉절이 ,우엉, 나물, 양념게장, 열무김치, 오이 ㅋㅋㅋ 그리고 쌈 입니다. 아, 조카들이 양념게장을 얼마나 좋아라 하는지 이모님께 미안했어요 ㅋㅋㅋㅋ 자~아, 고기가 다 익었으니 이젠 본격적으로 먹어볼가요? ㅋㅋㅋ 잔들어! 우리의 행복한 삶을 위해~ 짠! 짠! 짠! 동생이 이집의 파김치가 그렇게 맛있다고 자랑질을 ㅋㅋㅋㅋ하늘이 청명해서 기분 좋은 하루네요^^오늘은 어제 중앙대 점심으로 맛있게 먹었던 두레박본갈비집 소개해드리려구요.두번 가보았는데 갈때마다 집밥 같고 맛있더라구요.갈비집이라고 해서 갈비만 팔거라고 생각하시겠지만 백반집이라고 생각하는게 나을거 같아요^^ 처음 갔을땐 갈치조림을 먹었고 어제는 생선구이정식을 먹었답니다.물론 조림도 맛있었구요. 생선구이도 밑반찬들도 다 맛있었답니다^^생선구이정식은 고등어, 임연수, 삼치, 조기 네가지 중에 선택할 수 있어요.임연수는 먹어본 기억이 없어서 임연수 생선구이정식으로 주문!!!! 중앙대 점심으로 먹었던 두레박본갈비집은 좌식테이블도 있고 입식테이블도 있어서 원하는 자리에 앉으면 되지요~온나라네는 입식테이블로 앉았답니다^^ 기본으로 나오는 반찬이예요~반찬들이 다 엄마가 해준 반찬",2.0,"한식한식 백반 한정식음식점   한식   육류,고기   갈비",
국수마당,분식,라면김밥분식,음식점 > 한식 > 국수,126.9631459,37.50728634,4.0,4.0,"어제에 이어서 올리는 중앙대 인근에 위치한 맛집들을 올려보려고 하는데요, 확실히 대학가 인근이라서 그런지 가성비가 좋은 맛집부터 다양한 프랜차이즈 음식들까지 매우 다양한 식당들이 즐비해 메뉴를 고르는데에 있어서 고민이 매우 많은 동네였습니다. 게다가 이 동네에는 노포 맛집이 꽤나 많이 몰려있는 곳인데다가, 흑석시장이 중앙대학교 바로 앞에 위치해있어 오래된 가게들이 생각보다 많다는 것이죠. 그래서 가성비가 좋은 맛집들도 많기 때문에 학생분들뿐만이 아니라 데이트 코스로도 많이 방문을 하시는 곳이기도 하답니다. 저도 예전에 흑석시장에 위치한 돈까스 맛집 흑수돈과 흑석시장 내에 칼국수로 유명한 수목식당까지 찾아갔었던 기억이 있고 다양한 매체에 소개가 될 정도로 한 번쯤은 방문을 해볼 만한 곳이에요. 자, 어국수마당 흑석시장 안에 위치해있고 메뉴도 콩국수 비빔국수..등등 있고 떡만두국도있다 현수막을 굴칼국수로 건거보면 굴칼국수를 메인메뉴로 미는것같다! 물과 앞접시는 셀프~ 동해칼국수가 없어진지 오래.. 굴칼국수가 넘 먹고싶어서 방문했다 흑석동에 칼국수집은 몇개 있지만 굴칼국수는 요기뿐 칼국수에 들어간 야채는 애호박과 파! 칼국수 자체가 맛있다 국물도 맛있고 면도 탱글탱글 후루룩 할맛이 난다 굴 양도 이정도면 적당한듯하다 나는 김치를 엄청 좋아하고 많이 먹는데 요기 김치는... 칼국수에 비하면 맛은..그냥 그렇다 칼국수는 김치가 생명인데 살짝 아쉬웠다ㅎ 한끼하기 부담없는 가격의 칼국수 국수마당 국수마당 서울특별시 동작구 흑석동 54-158흑석시장 안에 있는 국수집 국수나라!여기 비빔국수를 내가 넘 좋아해서흑석동에 머리하러왔다가 잠시 들렸다. 여전한 내부 모습평소엔 사람이 바글바글한데이날 너무 늦게 가서 그런지 손님이 나밖에 없었다.내가 마감손님인듯?",3.0,분식라면김밥분식음식점   한식   국수,
풍년집정육식당,한식,기타고기요리,"음식점 > 한식 > 육류,고기",126.94955530000001,37.50048948,4.0,1.0,"안녕하세요.리미예요일긑나고 배고픈 친구들이랑 배부리 맘껏 먹으러 무한리필집에 다녀왔어요! 풍년집 정육식당은 체인점이라서여러 지점에서 볼 수 있더라고요! 저희는 가까운 숭실대지점풍년집 정육식당에 다녀왔어요! 저렴한 가격의 무한리필은 물론다로 개별 주문도 가능해요! 기본반찬으로 세팅된 김치와 깻잎지, 쌈무그리고 마카로니 샐러드! 고기와 함께 먹을 쌈채소와 파절이 무침도 나와요! 새콤한 소스가 각 개인마다 나오는데고기랑같이 찍어서양배추랑 같이 싸먹으면 존맛이에요! 저희가 주문한 우삼겹 무한리필 3인인데첫판에는 우삼겹이랑 같이 도톰한 삼겹살도 함께 나오네요! 불판위에 김치를 구워먹을 수 있게작은 그릇에 김치도 담겨나오네요! 여기에 볶은김치로 만들어서고기랑 같이먹으면진짜 맛있었네요! 불판 가운데 된장찌개도 나와서고기* 상호: 풍년집정육식당 * 메뉴명: 소한마리,우겹살 * 가격대: ₩48,000 ~ * 만족도: ★★★★☆ * 양크기: ★★★★☆ * 분위기: ★★★☆☆ * 서비스: ★★★☆☆ ※ 게시된 맛집에 대한 평가는 개인적인 평가이며 개개인의 입맛에 따라 평가가 달라짐을 알려드립니다. 메뉴판,내부 기본반찬 기본(돌판) 소한마리,우겹살 풍년집정육식당 숭실대점 서울특별시 동작구 상도동 500-16[숭실대 맛집] 풍년집 숭실대 고깃집! 하면 저는 풍년집만 갑니다 우리 집에서 제일 가깝고 제일 맛있는 풍년집? 숭실대 4번 출구에서 걸어서 1분거리 오늘은 가족들과 외식하러 ? 제가 갈 땐 항상 절반 이상은 손님이 차 있는 것 같아요 아무래도 숭실대 학생들도 많고 주변에 막상 밥 먹을 곳이 없음ㅠㅠ! 기본 세팅이에요 무한리필도 있는데 무한리필보단 돼지 한마리! 반찬은 다 셀프 돼지 한 마리 나왔습니다 가격은 37000원 소 한마리는 48000원이에요 소도 맛있고 돼지도 맛있음! 항정살, 삼겹살 올리고오~ 김치도 잘라서 올리고오~ 저희는 가족 9명이여서 돼지 한마리 두 판 시켰습니다 나중에 냉면도 먹을거지롱 꺄오~?? 주변이 조금 정리가 안됐는데 가족들이 많고 친척 동생들도 (=초딩들) 있어서 사진은",7.0,"한식기타고기요리음식점   한식   육류,고기",
카페 익스큐즈미,커피점/카페,커피전문점/카페/다방,음식점 > 카페,126.9519713,37.49917739,5.0,1.0,"#서울시 #동작구 #상도동 #마을배움터 #익스큐즈미 지난여름, 서울시에서 새롭게(?) 도입한 ""마을 배움터""라는 프로그램이 있었습니다. 제가 주로 활동하는 동작구에서도 몇몇 배움터가 지정되어 진행됐고, 지금도 다양한 프로그램들이 진행되고 있습니다. 오늘은 지난여름에 제가 수업했던!! 캘리그라피 수업 10회차를 마친 수강생분들의 작품을 공유해보려 합니다. 제가 수업 나갔던 곳은 상도역 근처에 위치한 #익스큐즈미 #문화살롱 이라는 곳입니다. 제목은 ""감성글귀;캘리그라피""로 광고가 나가며 모집이 됐었고, 수업을 마친 지 몇 달이 지닌 지금!! 후기를.... ㅎㅎㅎㅎ 우선, 항상 제 수업의 목표는 제 글씨를 따라 쓰는 게 아닌, 각자의 개성 있는 글씨를 만들어보자!!인데, 비슷하게 쓰는 글씨가 한 명도 없다안녕하세요 #중대생H 입니다:) 오늘은 본가에 갔다가 들리게 된 카페 익스큐즈미입니다. 2월 계획을 세우기 위해 방문한 카페입니다!! 저 또한 우연히 발견한 카페. 항상 지나다기는 길에 위치해 있으나 오늘 처음 안 것 같아요ㅋㅋ 굳세어라 청춘아 건문 지하 1층에 위치해 있는데도 몰랐다는 점ㅎㅎ 이렇게 지하로 내려가면 카페가 나옵니다. 굳세어라 청춘은 몇 번 갔는데도 왜 오늘 처음 알았는지 저 또한 의문이 드네요ㅎㅎ 카페 내부!! 넓은 공간의 아닙니다. 하지만 지금 저 혼자 이 공간에 있어 정말 아늑하고 조용한 분위기 만끽 중입니다. 좌석이 이렇게 한 군데가 더 있습니다. 메뉴와 주문하는 곳. 디저트류는 없네요~~ 이곳은 카페와 연결되어 있는 공간. 사전에 예약하면 이용할 수 있다고 합니다.#상도동카페 #익스큐즈미 #미술체험카페 #드로잉카페 #승화전사카페 #이색데이트카페 #공간대관 #북카페 상도역 이색체험카페 익스큐즈미를 다녀왔다. 재미있는 카페가 있다며 여행지기들이 데려간 카페.. 커피 마시고 수다만 떠는 카페가 아니란다. 문화살롱 으로 불리는 상도동 이색카페 '익스큐즈미' 다양한 체험을 할 수 있는 곳이라 하니 기대감이 크다. 카페에 가기 전 사진을 한 장 골라 오라고 한다. 어떤 사진을 고를까? 사진으로 액자도 만들어주고, 머그컵도 예쁘게 꾸며준다고.. 이런 저런 사진을 골라봤다. 딸들한테도 예쁘게 나온 사진 골라보라 하고.. 큰딸과 작은딸이 여행가서 찍은 사진과, 나의 술친구 큰딸과 술마시며 찍은 사진.. 언제 이렇게 컷을까? 애교 철철 넘치는 작은딸, 철없는 엄마보다 속깊은 큰딸..",4.0,커피점 카페커피전문점 카페 다방음식점   카페,
